,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
2533,8640,1968,1968,300.0,361.0,483.0,56.0,900.0,884,886,0,1770,1.0,0.0,1,1,4,1,7,0,1968.0,2.0,530.0,0,60,0,0,270,0,455,6,2006,155000
2534,9360,1968,2004,203.0,760.0,0.0,216.0,976.0,976,0,0,976,1.0,0.0,1,0,2,1,4,1,1968.0,2.0,504.0,94,0,0,0,0,0,0,8,2006,157500
2535,8400,1968,1968,168.0,1016.0,0.0,36.0,1052.0,1052,0,0,1052,1.0,0.0,1,1,3,1,5,0,1968.0,1.0,288.0,356,0,0,0,0,0,0,11,2006,138500
2536,8400,1968,1968,0.0,744.0,0.0,89.0,833.0,898,0,0,898,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,326.0,143,0,0,0,0,0,0,8,2006,140000
2537,9759,1966,1966,0.0,799.0,0.0,252.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,1966.0,1.0,264.0,182,88,0,0,0,0,0,3,2006,124400
2538,9600,1967,1967,140.0,602.0,402.0,137.0,1141.0,1141,0,0,1141,1.0,0.0,1,0,3,1,6,0,1967.0,1.0,568.0,0,78,0,0,0,0,0,7,2006,158000
2539,9230,1965,1998,166.0,661.0,0.0,203.0,864.0,1200,0,0,1200,1.0,0.0,1,1,1,1,6,0,1977.0,2.0,884.0,0,64,0,0,0,0,0,10,2006,146000
2540,14803,1971,1971,252.0,416.0,0.0,409.0,825.0,1097,896,0,1993,0.0,0.0,2,1,4,1,8,1,1971.0,2.0,495.0,0,66,0,0,0,0,0,6,2006,190000
2541,10659,1961,1961,0.0,915.0,0.0,135.0,1050.0,1050,0,0,1050,1.0,0.0,1,0,3,1,6,0,1961.0,1.0,368.0,0,319,0,0,0,0,0,1,2006,136500
2542,9100,1958,1958,0.0,521.0,174.0,169.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1964.0,2.0,624.0,0,0,0,0,0,0,0,7,2006,129900
2543,8393,1959,2005,122.0,528.0,0.0,1098.0,1626.0,1712,0,0,1712,0.0,0.0,2,0,4,2,8,0,2005.0,2.0,588.0,272,54,0,0,0,0,0,6,2006,145000
2544,8800,1965,2000,0.0,901.0,252.0,34.0,1187.0,1565,0,0,1565,1.0,0.0,2,0,3,1,7,2,1965.0,1.0,299.0,200,25,211,0,0,0,460,6,2006,185900
2545,8800,1964,1964,425.0,553.0,0.0,698.0,1251.0,1251,0,0,1251,1.0,0.0,1,0,3,1,6,2,1964.0,1.0,461.0,0,116,0,0,0,0,700,3,2006,160000
2546,10368,1964,1964,112.0,260.0,748.0,0.0,1008.0,1488,0,0,1488,1.0,0.0,1,1,3,1,7,1,1964.0,2.0,430.0,154,60,0,0,0,0,0,4,2006,167000
2547,9350,1964,1964,0.0,360.0,0.0,360.0,720.0,720,720,0,1440,0.0,0.0,1,1,4,1,7,1,1964.0,2.0,480.0,0,32,240,0,0,0,0,7,2006,157500
2548,10382,1958,1958,105.0,513.0,0.0,75.0,588.0,1095,0,0,1095,1.0,0.0,1,0,2,1,6,0,1958.0,1.0,264.0,0,0,0,0,0,0,0,3,2006,140000
2549,8973,1958,1991,85.0,567.0,28.0,413.0,1008.0,1053,0,0,1053,0.0,1.0,1,1,3,1,6,0,1998.0,2.0,750.0,0,80,0,180,0,0,0,7,2006,150000
2550,10800,1960,1960,88.0,632.0,0.0,616.0,1248.0,1248,0,0,1248,1.0,0.0,1,0,3,1,6,0,1960.0,1.0,286.0,0,0,0,0,0,0,0,5,2006,151500
2551,8550,1934,1950,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,4,1,1949.0,1.0,240.0,228,0,40,0,0,0,0,7,2006,129800
2552,11425,1954,1954,0.0,486.0,0.0,522.0,1008.0,1008,0,0,1008,0.0,0.0,1,0,2,1,4,1,1954.0,1.0,275.0,0,0,120,0,0,0,0,7,2006,137000
2553,9724,1947,1950,0.0,0.0,0.0,938.0,938.0,1043,0,0,1043,0.0,0.0,1,0,2,1,5,1,1947.0,1.0,273.0,125,48,0,0,0,0,0,5,2006,137000
2554,4712,1946,1950,0.0,384.0,0.0,363.0,747.0,774,456,0,1230,1.0,0.0,1,1,3,1,5,0,1946.0,1.0,305.0,0,57,0,0,63,0,0,8,2006,121600
2556,5825,1926,1953,108.0,0.0,0.0,600.0,600.0,747,0,0,747,0.0,0.0,1,0,1,1,5,0,1953.0,2.0,528.0,0,0,32,0,0,0,0,6,2006,79900
2557,7438,1908,1991,0.0,0.0,0.0,504.0,504.0,936,316,0,1252,0.0,0.0,1,0,3,1,5,0,1986.0,2.0,576.0,104,0,0,0,0,0,0,6,2006,127000
2558,9600,1961,1990,0.0,915.0,0.0,336.0,1251.0,1433,0,0,1433,1.0,0.0,1,0,3,1,7,1,1961.0,2.0,441.0,144,0,205,0,0,0,0,6,2006,161000
2559,10858,1952,1952,150.0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,1.0,0.0,1,0,2,1,6,1,1952.0,1.0,240.0,0,40,324,0,0,0,0,7,2006,146500
2560,9600,1951,1951,144.0,996.0,0.0,60.0,1056.0,1216,0,0,1216,1.0,0.0,1,0,3,1,7,0,1951.0,1.0,280.0,0,0,0,0,0,0,0,5,2006,135000
2561,10680,1951,1951,44.0,756.0,0.0,1380.0,2136.0,2136,0,0,2136,0.0,0.0,2,0,4,1,7,0,1951.0,2.0,528.0,0,30,0,0,0,0,0,10,2006,137900
2562,9490,1941,1950,0.0,403.0,165.0,238.0,806.0,958,620,0,1578,1.0,0.0,1,0,3,1,5,2,1941.0,1.0,240.0,0,0,32,0,0,0,0,8,2006,133000
2563,9462,1949,1973,0.0,0.0,0.0,704.0,704.0,1024,704,0,1728,0.0,0.0,1,1,3,1,7,1,1949.0,1.0,234.0,245,60,0,0,0,0,0,7,2006,137000
2564,9888,1954,1975,0.0,486.0,0.0,450.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,5,0,1954.0,1.0,240.0,0,0,160,0,0,0,0,3,2006,121000
2565,8917,1967,1967,0.0,0.0,0.0,1584.0,1584.0,1584,0,0,1584,0.0,0.0,2,0,4,2,8,0,1967.0,2.0,506.0,0,0,0,0,0,0,0,10,2006,119000
2566,12700,1964,1964,0.0,939.0,0.0,307.0,1246.0,1246,0,0,1246,1.0,0.0,1,0,3,1,6,2,1964.0,2.0,441.0,0,69,0,0,0,0,0,11,2006,172000
2567,8500,1961,1961,203.0,600.0,0.0,635.0,1235.0,1235,0,0,1235,0.0,0.0,1,0,2,1,6,0,1961.0,2.0,480.0,0,0,0,0,0,0,0,12,2006,98600
2568,14200,1966,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,0.0,0.0,2,1,4,1,8,2,1966.0,2.0,487.0,105,66,0,0,0,0,0,5,2006,226000
2569,9000,1954,1954,0.0,812.0,0.0,124.0,936.0,1128,0,0,1128,0.0,0.0,1,0,2,1,5,0,1954.0,1.0,286.0,0,0,0,0,0,0,0,6,2006,118000
2570,25419,1918,1990,0.0,1036.0,184.0,140.0,1360.0,1360,1360,392,3112,1.0,1.0,2,0,4,1,8,1,1918.0,2.0,795.0,0,16,552,0,0,512,0,3,2006,235000
2571,9723,1963,1963,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,1008,0.0,0.0,1,0,2,1,5,0,1963.0,2.0,430.0,0,0,0,0,0,0,0,10,2006,135000
2572,7728,1962,1962,120.0,803.0,0.0,303.0,1106.0,1190,0,0,1190,1.0,0.0,1,0,3,1,6,0,1962.0,2.0,540.0,0,18,0,0,0,0,0,5,2006,132500
2573,8163,1959,1959,128.0,748.0,294.0,102.0,1144.0,1144,0,0,1144,1.0,0.0,1,0,3,1,6,1,1959.0,1.0,796.0,86,0,0,0,0,0,0,3,2006,143000
2574,8400,1957,1957,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,0.0,0.0,1,1,3,1,6,1,1957.0,1.0,331.0,0,60,0,0,0,0,0,3,2006,132000
2575,11600,1960,1960,175.0,565.0,0.0,818.0,1383.0,1383,0,0,1383,0.0,0.0,1,1,3,1,7,0,1960.0,1.0,292.0,0,45,0,0,0,0,0,4,2006,145250
2576,9610,1958,1958,632.0,203.0,0.0,918.0,1121.0,1336,0,0,1336,0.0,0.0,1,1,3,1,7,1,1958.0,2.0,488.0,80,0,0,0,0,0,0,12,2006,162000
2577,10000,1956,1956,272.0,678.0,281.0,99.0,1058.0,1370,0,0,1370,1.0,0.0,1,0,3,1,6,1,1956.0,1.0,300.0,191,0,0,0,120,0,0,2,2006,148000
2578,14850,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,2,1,6,1,1957.0,1.0,299.0,268,0,0,0,122,0,0,5,2006,141000
2579,10152,1956,1994,0.0,914.0,0.0,210.0,1124.0,1124,0,0,1124,1.0,0.0,1,0,3,1,6,1,1956.0,1.0,353.0,0,211,180,0,142,0,0,5,2006,153000
2580,10011,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,0,5,2006,134450
2581,7032,1979,1979,0.0,943.0,0.0,0.0,943.0,943,0,0,943,1.0,0.0,1,0,2,1,4,2,1979.0,2.0,600.0,42,0,0,0,0,0,0,12,2006,135960
2582,8092,1954,2000,176.0,824.0,0.0,226.0,1050.0,1050,0,0,1050,1.0,0.0,1,0,3,1,6,0,1954.0,1.0,286.0,0,0,0,0,0,0,0,6,2006,156000
2583,11310,1954,1954,0.0,0.0,0.0,1367.0,1367.0,1375,0,0,1375,0.0,0.0,1,0,2,1,5,1,1954.0,2.0,451.0,0,30,0,0,0,0,0,6,2006,140000
2584,12778,1952,2003,0.0,658.0,0.0,350.0,1008.0,1008,0,0,1008,1.0,0.0,1,0,2,1,4,0,1952.0,1.0,280.0,0,154,0,0,0,0,0,1,2006,139500
2585,10170,1951,1951,522.0,0.0,0.0,216.0,216.0,1575,0,0,1575,0.0,0.0,1,1,2,1,5,1,1951.0,2.0,400.0,0,0,0,0,0,0,0,6,2006,155000
2586,7700,1956,1956,0.0,271.0,0.0,30.0,301.0,1145,0,0,1145,0.0,0.0,1,0,3,1,6,0,1993.0,2.0,684.0,0,0,0,0,0,0,0,9,2006,127000
2587,11050,1956,1956,0.0,488.0,0.0,517.0,1005.0,1005,0,0,1005,0.0,0.0,1,0,2,1,6,1,1956.0,1.0,319.0,0,0,0,0,288,0,0,7,2006,133500
2588,13600,1955,1955,0.0,144.0,912.0,0.0,1056.0,1056,0,0,1056,1.0,0.0,1,1,3,1,6,0,1955.0,1.0,300.0,0,0,0,0,0,0,650,11,2006,125000
2589,15428,1951,1991,0.0,741.0,0.0,143.0,884.0,884,0,0,884,1.0,0.0,1,0,2,1,4,0,1951.0,1.0,270.0,0,0,0,0,195,0,0,6,2006,142000
2590,21299,1941,1963,0.0,0.0,0.0,929.0,929.0,2039,0,0,2039,1.0,0.0,1,1,3,1,7,3,1941.0,3.0,791.0,0,0,90,0,0,0,0,12,2006,167000
2591,13300,1956,2001,0.0,494.0,0.0,521.0,1015.0,1384,0,0,1384,1.0,0.0,1,0,2,1,6,0,2001.0,2.0,896.0,75,0,0,323,0,0,400,6,2006,159000
2592,22136,1925,1975,0.0,1018.0,0.0,1153.0,2171.0,1392,1248,0,2640,2.0,0.0,2,1,5,1,10,1,1977.0,3.0,1008.0,631,48,148,0,0,0,0,7,2006,180000
2593,7500,1947,1950,0.0,0.0,0.0,784.0,784.0,900,412,0,1312,0.0,0.0,1,1,3,1,6,0,1953.0,2.0,649.0,0,28,0,0,0,0,0,10,2006,127000
2594,7000,1924,1950,0.0,617.0,0.0,0.0,617.0,865,445,0,1310,0.0,0.0,2,0,2,1,6,0,1924.0,1.0,398.0,0,0,126,0,0,0,0,5,2006,112000
2595,10410,1930,2001,0.0,0.0,0.0,713.0,713.0,713,0,0,713,0.0,0.0,1,0,2,1,5,0,1936.0,1.0,371.0,0,75,161,0,0,0,0,10,2006,99800
2596,5400,1954,2000,0.0,415.0,0.0,418.0,833.0,833,0,0,833,0.0,0.0,1,0,2,1,4,0,1955.0,1.0,326.0,0,0,0,0,0,0,0,8,2006,117000
2597,5400,1921,1968,0.0,0.0,0.0,1073.0,1073.0,1073,0,0,1073,0.0,0.0,1,0,2,1,4,0,1968.0,1.0,326.0,0,0,112,0,0,0,0,12,2006,108480
2598,10914,1929,1950,0.0,0.0,0.0,715.0,715.0,715,0,0,715,0.0,0.0,1,0,2,1,4,0,1967.0,2.0,660.0,0,0,75,0,112,0,0,8,2006,68000
2599,7008,1900,1998,0.0,0.0,0.0,448.0,448.0,448,272,0,720,0.0,0.0,1,0,1,1,5,0,1900.0,1.0,280.0,0,0,70,0,0,0,0,3,2006,86900
2600,10800,1920,1950,0.0,821.0,0.0,299.0,1120.0,1130,0,0,1130,1.0,0.0,1,0,2,1,5,1,1970.0,2.0,720.0,229,0,0,0,0,0,0,6,2006,120000
2601,7200,1915,1950,0.0,338.0,0.0,325.0,663.0,774,821,0,1595,0.0,0.0,2,0,3,1,7,1,1974.0,2.0,528.0,49,0,231,0,0,0,0,4,2006,155500
2602,10818,1910,1950,0.0,0.0,0.0,1077.0,1077.0,981,779,0,1760,0.0,0.0,1,1,4,1,7,1,1935.0,2.0,648.0,120,0,96,0,0,0,0,2,2006,80000
2603,10410,1915,1950,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,0.0,0.0,1,0,3,1,6,0,1998.0,3.0,936.0,216,0,160,0,0,0,0,1,2006,105000
2604,10800,1900,1970,0.0,664.0,0.0,290.0,954.0,1766,648,0,2414,0.0,0.0,2,0,3,2,10,1,1970.0,2.0,520.0,142,0,0,0,0,0,0,5,2006,160000
2605,10800,1936,1989,0.0,626.0,0.0,170.0,796.0,1096,370,0,1466,0.0,1.0,2,0,3,1,7,1,1950.0,2.0,566.0,436,21,0,0,0,0,500,4,2006,170000
2606,8658,1965,1965,101.0,643.0,0.0,445.0,1088.0,1324,0,0,1324,0.0,0.0,2,0,3,1,6,1,1965.0,2.0,440.0,0,138,0,0,0,0,0,12,2006,160000
2607,13400,1966,1966,1047.0,516.0,128.0,380.0,1024.0,1086,0,0,1086,1.0,0.0,1,0,3,1,6,1,1966.0,2.0,484.0,0,0,0,0,0,0,0,6,2006,159950
2608,10184,1963,1963,379.0,580.0,0.0,503.0,1083.0,1146,0,0,1146,0.0,1.0,1,0,3,1,6,1,1963.0,1.0,294.0,345,75,0,0,0,0,0,6,2006,165000
2609,9786,1962,1981,0.0,600.0,0.0,312.0,912.0,1085,649,0,1734,0.0,0.0,1,1,3,1,7,1,1962.0,2.0,440.0,0,0,0,0,128,0,0,6,2006,159000
2610,9510,1962,1985,161.0,701.0,0.0,434.0,1135.0,1207,0,0,1207,0.0,0.0,1,1,3,1,6,0,1962.0,1.0,264.0,0,240,0,0,0,0,0,5,2006,147000
2611,7800,1964,1964,0.0,312.0,600.0,0.0,912.0,912,0,0,912,0.0,0.0,1,0,2,1,5,0,1964.0,1.0,288.0,0,0,0,0,0,0,0,11,2006,115000
2612,8910,1959,1959,0.0,655.0,0.0,0.0,655.0,1194,0,0,1194,0.0,1.0,1,0,3,1,6,1,1954.0,2.0,539.0,0,0,192,0,0,0,0,7,2006,159500
2613,7332,1959,1959,207.0,414.0,0.0,450.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,4,0,1959.0,1.0,288.0,168,0,0,0,0,0,0,10,2006,120000
2614,7100,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,0,7,2006,129900
2615,10800,1961,1992,104.0,913.0,0.0,400.0,1313.0,1773,0,0,1773,1.0,0.0,2,0,3,1,6,2,1961.0,2.0,418.0,355,98,0,0,144,0,0,8,2006,183000
2616,11650,1959,1959,58.0,0.0,0.0,0.0,0.0,1472,0,0,1472,0.0,0.0,2,0,2,1,5,1,1959.0,2.0,484.0,0,68,0,0,227,0,0,6,2006,157500
2617,18275,1962,1998,0.0,636.0,0.0,802.0,1438.0,1900,548,0,2448,1.0,0.0,3,0,3,1,9,2,1962.0,2.0,441.0,520,102,0,0,0,0,0,9,2006,277500
2618,16321,1957,1997,0.0,1277.0,0.0,207.0,1484.0,1600,0,0,1600,1.0,0.0,1,0,2,1,6,2,1957.0,1.0,319.0,288,258,0,0,0,0,0,12,2006,207500
2619,12144,1950,1950,0.0,455.0,0.0,455.0,910.0,910,611,0,1521,0.0,0.0,1,1,3,1,6,0,1950.0,1.0,597.0,199,0,168,0,0,0,0,9,2006,147500
2621,7200,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,1,0,2,1,5,0,1950.0,2.0,625.0,0,0,0,0,0,0,0,6,2006,109500
2622,7200,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,1,0,2,1,4,0,1950.0,2.0,420.0,0,29,0,0,0,0,0,7,2006,109900
2623,7560,1959,1959,0.0,369.0,0.0,671.0,1040.0,1040,0,0,1040,0.0,0.0,1,0,3,1,6,0,1959.0,1.0,286.0,140,0,252,0,0,0,0,7,2006,133700
2624,8544,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1950.0,2.0,400.0,0,0,0,0,0,0,0,12,2006,81400
2625,8544,1949,1950,340.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1949.0,2.0,400.0,0,0,0,0,0,0,0,5,2006,87500
2626,8544,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1949.0,2.0,400.0,0,0,0,0,0,0,0,7,2006,93500
2628,7945,1959,1959,0.0,179.0,506.0,465.0,1150.0,1150,0,0,1150,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,300.0,0,0,0,0,0,0,0,5,2006,141000
2629,7000,1961,1961,0.0,781.0,0.0,369.0,1150.0,1150,0,0,1150,0.0,0.0,1,0,3,1,6,0,1961.0,1.0,288.0,0,0,0,0,162,0,0,7,2006,146000
2630,7590,1966,1966,266.0,512.0,0.0,148.0,660.0,660,688,0,1348,0.0,0.0,1,1,3,1,6,1,1966.0,2.0,453.0,188,108,0,0,0,0,0,7,2006,155000
2631,10205,1962,1962,0.0,784.0,0.0,141.0,925.0,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1962.0,1.0,300.0,150,72,0,0,0,0,0,5,2006,134500
2632,7400,1962,1962,0.0,809.0,0.0,236.0,1045.0,1045,0,0,1045,1.0,0.0,1,0,3,1,6,0,1962.0,2.0,528.0,0,0,0,0,0,0,0,3,2006,120000
2633,7000,1962,1962,0.0,468.0,0.0,396.0,864.0,864,0,0,864,0.0,1.0,1,0,3,1,5,0,1962.0,1.0,336.0,0,0,0,0,0,0,0,2,2006,105000
2635,9856,1900,2005,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,0.0,0.0,2,0,5,1,8,0,1900.0,2.0,624.0,0,72,167,0,0,0,0,6,2006,169000
2636,9906,1925,1950,0.0,0.0,0.0,686.0,686.0,810,518,0,1328,0.0,0.0,1,0,3,1,8,0,1940.0,1.0,210.0,0,172,60,0,0,0,0,9,2006,107000
2637,9600,1948,1950,264.0,276.0,0.0,936.0,1212.0,1226,442,0,1668,1.0,0.0,1,0,3,1,6,0,1948.0,1.0,240.0,0,0,140,0,0,0,0,5,2006,135000
2638,5520,1920,1980,0.0,284.0,0.0,863.0,1147.0,1147,510,0,1657,0.0,0.0,1,0,4,1,9,1,1920.0,1.0,162.0,0,0,0,0,0,0,0,7,2006,111500
2639,9600,1900,2004,0.0,381.0,0.0,399.0,780.0,940,476,0,1416,0.0,1.0,1,0,3,1,7,0,1956.0,2.0,400.0,0,24,0,0,0,0,0,6,2006,156500
2640,9600,1925,1990,0.0,16.0,0.0,712.0,728.0,832,809,0,1641,0.0,1.0,1,1,3,1,6,1,1925.0,2.0,546.0,0,0,234,0,0,0,0,8,2006,178000
2641,6451,1900,1970,0.0,208.0,0.0,504.0,712.0,848,580,0,1428,1.0,0.0,1,0,4,1,7,0,1985.0,2.0,576.0,264,0,84,0,0,0,0,5,2006,139900
2642,3960,1930,1950,0.0,0.0,0.0,502.0,502.0,502,502,0,1004,0.0,0.0,1,0,2,1,5,1,1930.0,1.0,200.0,280,0,68,0,0,0,0,7,2006,105000
2643,5684,1930,2005,0.0,0.0,0.0,813.0,813.0,813,0,0,813,0.0,0.0,1,0,2,1,5,0,1932.0,1.0,270.0,0,113,0,0,0,0,0,6,2006,110000
2644,7745,1900,1950,0.0,0.0,0.0,938.0,938.0,1084,867,0,1951,0.0,0.0,2,0,4,2,9,0,1993.0,2.0,576.0,0,6,28,0,0,0,0,4,2006,111500
2645,7741,1924,1950,0.0,143.0,72.0,817.0,1032.0,1032,0,0,1032,0.0,0.0,1,0,2,1,5,0,1995.0,1.0,280.0,0,0,112,0,0,0,0,6,2006,108000
2646,5633,1925,1950,0.0,0.0,0.0,844.0,844.0,844,0,0,844,0.0,0.0,1,0,2,1,5,0,1925.0,1.0,216.0,50,81,123,0,0,0,0,7,2006,111500
2647,9000,1880,1991,0.0,0.0,0.0,636.0,636.0,1089,661,0,1750,0.0,0.0,1,0,3,1,8,0,1937.0,1.0,240.0,0,0,293,0,0,0,0,6,2006,124000
2648,7200,1950,1950,0.0,0.0,0.0,576.0,576.0,864,0,0,864,0.0,0.0,1,0,2,1,5,0,1952.0,1.0,528.0,0,0,0,0,115,0,0,8,2006,105000
2649,4400,1920,1950,0.0,0.0,0.0,648.0,648.0,734,384,0,1118,0.0,0.0,1,0,2,1,6,0,1990.0,2.0,440.0,0,0,0,0,0,0,0,10,2006,116000
2650,7614,1905,1950,0.0,0.0,0.0,738.0,738.0,714,662,0,1376,0.0,0.0,1,0,2,1,7,0,1930.0,1.0,216.0,0,0,104,0,225,0,0,3,2006,96900
2651,6000,1955,1955,0.0,576.0,0.0,384.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,5,0,1976.0,2.0,576.0,0,0,0,0,0,0,0,6,2006,135500
2652,6000,1924,1950,145.0,0.0,0.0,816.0,816.0,816,750,0,1566,0.0,0.0,1,1,5,1,7,0,1976.0,2.0,450.0,24,0,296,0,0,0,0,8,2006,139000
2653,7830,1921,1950,0.0,416.0,0.0,76.0,492.0,492,0,0,492,1.0,0.0,1,0,1,1,3,0,1921.0,1.0,200.0,0,0,78,0,0,0,0,6,2006,61500
2654,9576,1945,1950,0.0,310.0,0.0,460.0,770.0,885,297,0,1182,0.0,0.0,1,1,3,1,5,0,1945.0,1.0,378.0,0,0,0,0,0,0,0,5,2006,120000
2655,5820,1955,2005,0.0,256.0,0.0,906.0,1162.0,1163,0,0,1163,1.0,0.0,1,0,3,1,6,0,1955.0,1.0,220.0,142,98,0,0,0,0,0,7,2006,126175
2656,5747,1920,1950,0.0,0.0,0.0,798.0,798.0,840,0,0,840,0.0,0.0,1,0,2,1,5,0,1938.0,1.0,250.0,112,0,0,0,0,0,0,6,2006,64000
2657,9142,1910,1950,0.0,0.0,0.0,1020.0,1020.0,908,1020,0,1928,0.0,0.0,2,0,4,2,9,0,1910.0,1.0,440.0,0,60,112,0,0,0,0,4,2006,137000
2658,9600,1900,1950,0.0,0.0,0.0,1095.0,1095.0,1095,679,0,1774,1.0,0.0,2,0,4,2,8,0,1920.0,3.0,779.0,0,0,90,0,0,0,0,5,2006,87000
2659,10800,1914,1970,0.0,390.0,0.0,490.0,880.0,880,888,0,1768,0.0,0.0,1,1,2,1,6,2,1914.0,2.0,320.0,0,341,0,0,0,0,0,10,2006,163000
2660,6300,1910,2005,0.0,0.0,0.0,1226.0,1226.0,1226,878,0,2104,0.0,0.0,2,0,5,1,9,0,1910.0,2.0,432.0,0,341,88,0,0,0,0,7,2006,155000
2661,5000,1900,1950,0.0,0.0,0.0,540.0,540.0,889,551,0,1440,0.0,0.0,1,0,3,1,6,0,1940.0,1.0,352.0,0,0,77,0,0,0,0,4,2006,79000
2662,8850,1916,1950,0.0,0.0,0.0,815.0,815.0,815,875,0,1690,0.0,0.0,1,0,3,1,7,1,1916.0,1.0,225.0,0,0,330,0,0,0,0,7,2006,144000
2663,3600,1910,1993,0.0,0.0,0.0,684.0,684.0,684,684,0,1368,0.0,0.0,1,0,3,1,7,0,1930.0,1.0,216.0,0,158,0,0,0,0,0,10,2006,114504
2664,7200,1920,1950,0.0,0.0,0.0,596.0,596.0,998,764,0,1762,1.0,0.0,1,1,4,1,8,0,1989.0,2.0,576.0,36,0,221,0,0,0,0,10,2006,157000
2665,11340,1923,1950,0.0,0.0,0.0,1200.0,1200.0,1200,0,0,1200,0.0,0.0,1,0,4,1,7,0,1923.0,1.0,312.0,0,0,228,0,0,0,0,3,2006,125000
2666,22950,1892,1993,0.0,0.0,0.0,1107.0,1107.0,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,2,1993.0,3.0,840.0,0,260,0,0,410,0,0,6,2006,475000
2668,9750,1958,1958,0.0,0.0,0.0,960.0,960.0,960,0,0,960,0.0,0.0,1,0,3,1,5,0,2002.0,2.0,624.0,0,0,0,0,0,0,4500,7,2006,125000
2671,6435,1939,1950,0.0,0.0,0.0,972.0,972.0,972,605,0,1577,0.0,0.0,1,0,3,1,6,1,1939.0,1.0,312.0,0,0,0,0,0,0,0,10,2006,140200
2672,11737,1924,1996,0.0,0.0,0.0,848.0,848.0,1017,810,0,1827,0.0,0.0,1,0,2,1,9,1,1943.0,1.0,240.0,27,36,42,0,0,0,0,5,2006,202500
2673,5000,1947,1950,0.0,399.0,0.0,605.0,1004.0,1004,660,0,1664,0.0,0.0,2,0,3,1,7,2,1950.0,2.0,420.0,0,24,36,0,0,0,0,10,2006,159000
2674,7800,1939,1950,0.0,507.0,0.0,286.0,793.0,793,325,0,1118,1.0,0.0,1,0,3,1,5,1,1939.0,2.0,410.0,0,0,0,0,271,0,0,5,2006,119900
2675,6240,1934,1950,0.0,0.0,0.0,816.0,816.0,816,0,360,1176,0.0,0.0,1,0,3,1,6,1,1985.0,2.0,528.0,112,0,0,0,0,0,400,9,2006,114500
2676,6240,1936,1950,0.0,0.0,0.0,896.0,896.0,896,448,0,1344,0.0,0.0,1,0,3,1,7,0,1936.0,1.0,240.0,200,114,0,0,0,0,0,4,2006,115000
2677,6120,1930,1950,0.0,347.0,0.0,381.0,728.0,728,434,0,1162,1.0,0.0,1,0,3,1,6,0,1930.0,1.0,258.0,0,24,0,0,0,0,0,11,2006,75000
2678,6120,1925,1950,0.0,489.0,0.0,279.0,768.0,1015,0,0,1015,0.0,0.0,1,0,3,1,6,0,1925.0,1.0,450.0,0,0,112,0,120,0,620,7,2006,88000
2680,6240,1928,1950,0.0,0.0,0.0,1042.0,1042.0,1042,534,0,1576,0.0,0.0,1,0,3,1,8,1,1928.0,1.0,225.0,0,0,0,0,0,0,0,8,2006,149000
2681,6120,1930,1984,0.0,0.0,0.0,741.0,741.0,741,583,0,1324,0.0,0.0,1,0,3,1,7,0,1930.0,1.0,180.0,0,0,55,0,0,0,0,2,2006,110000
